sentence_id,text,tags
train-s3159,"100.000 inguru Gomatik ipar-mendebaldera dagoen Kisanganira bidean dira , eta beste 100.000 Gomatik mendebaldera dagoen Kindura .",NUM NOUN PROPN NOUN VERB PROPN NOUN VERB PUNCT CCONJ DET NUM PROPN NOUN VERB PROPN PUNCT

train-s3160,"70eko hamarkadan sortu zen GRAPO , PCRtik .",NUM NOUN VERB AUX PROPN PUNCT PROPN PUNCT

train-s3161,"Porrot mingarrienak , El Guerroujena eta Saidi-Siefena izan dira .",NOUN ADJ PUNCT PROPN NOUN CCONJ NOUN AUX AUX PUNCT

train-s3162,"Altxueta ( 1.343 m ) , Putxerri ( 1.296 m. ) edo Irumugarrieta ( 1.427 m ) mendietara igo daiteke .",PROPN PUNCT NUM SYM PUNCT PUNCT PROPN PUNCT NUM SYM PUNCT CCONJ PROPN PUNCT NUM SYM PUNCT NOUN VERB AUX PUNCT

train-s3163,"Donibane Lohizunen kokatua , jatetxe bat harturik .",PROPN PROPN VERB PUNCT NOUN NUM VERB PUNCT

train-s3164,Zer iritzi duzu Alaves egiten ari den denboraldiaz ?,DET NOUN VERB PROPN VERB AUX VERB NOUN PUNCT

train-s3165,"Baina Josuren lagunen mezuen bidez , inguruaz zituen harremanak berdintasunean oinarriturikoak zirela ikasi dugu .",CCONJ PROPN NOUN NOUN ADP PUNCT NOUN VERB NOUN NOUN VERB AUX VERB AUX PUNCT

train-s3166,Harri horri aspalditik ari zarete kiloak eransten .,NOUN DET ADV AUX VERB NOUN VERB PUNCT

train-s3167,"Segidan , ordea , asaldatu egin zen hura gogoratu izanaz eta gupidarik gabe oldartu zitzaion gogoeta tankera hari .",ADV PUNCT CCONJ PUNCT VERB VERB AUX DET VERB AUX CCONJ NOUN ADP VERB AUX NOUN NOUN DET PUNCT

train-s3168,"genozidioa , legez kanpo elkartzea , bahiketa eta legez kanpo lurperatzea .",NOUN PUNCT NOUN ADP VERB PUNCT NOUN CCONJ NOUN ADP VERB PUNCT

train-s3169,IPAR IRLANDAKO politiko nazionalista eta unionistek gaitzetsi zuten atentatua .,NOUN PROPN NOUN ADJ CCONJ ADJ VERB AUX NOUN PUNCT

train-s3170,"Indarrak puri-purian daudenean azaltzen dira , lehen astean normalean , eta aurrerago zeregin handirik izaten ez dutenez , hil edo biziko desafioa izaten dute azken metroetan .",NOUN ADV VERB VERB AUX PUNCT ADJ NOUN ADV PUNCT CCONJ ADV NOUN ADJ VERB PART AUX PUNCT VERB CCONJ ADJ NOUN VERB AUX ADJ NOUN PUNCT

train-s3171,"Borrokan dominatu behar dugu , eta hori gutxik lortu du Tolosaren aurka "" .",NOUN VERB NOUN VERB PUNCT CCONJ DET DET VERB AUX PROPN ADP PUNCT PUNCT

train-s3172,"- Azaren Aldeko Bertso-Jaialdia antolatu zen , bertsolari onenekin ( Txirrita eta ) .",PUNCT NOUN ADP NOUN VERB AUX PUNCT NOUN ADJ PUNCT PROPN CCONJ PUNCT PUNCT

train-s3173,"Alanbre gainean higitzen ziren harriz edo bolaz osatuta zegoen eta zenbakien balioa , haiek okupatzen zituzten posizioen bidez markatzen zen .",NOUN ADP VERB AUX NOUN CCONJ NOUN VERB AUX CCONJ NOUN NOUN PUNCT DET VERB AUX NOUN ADP VERB AUX PUNCT

train-s3174,HB euskal pentsamendu tradizionalari sekula botatako desafiorik arradikalena zen seguruenik ( euskaraz behintzat ) .,PROPN NOUN NOUN ADJ ADV VERB NOUN ADJ AUX ADV PUNCT NOUN CCONJ PUNCT PUNCT

train-s3175,"Nik neure aldetik serio begiratu diot , ia mesprezuz , begietara , tinko .",PRON PRON ADP ADJ VERB AUX PUNCT ADV NOUN PUNCT NOUN PUNCT ADV PUNCT

train-s3176,Goizean adina jende zebilen kalean .,NOUN ADV NOUN VERB NOUN PUNCT

train-s3177,"Estatu kolpe militar batek , ordea , bere gobernua bertan behera bota zuen zazpi hilabete geroago .",NOUN NOUN ADJ NUM PUNCT CCONJ PUNCT DET NOUN ADV NOUN VERB AUX NUM NOUN ADV PUNCT

train-s3178,"Mindegia , aldiz , hobeto konpontzen da zutikakoekin , eta Nafarroako Txapelketan erakutsitako sasoiarekin bada , ahalegina egingo du .",PROPN PUNCT CCONJ PUNCT ADV VERB AUX NOUN PUNCT CCONJ PROPN NOUN VERB NOUN VERB PUNCT NOUN VERB AUX PUNCT

train-s3179,"Baskonian jokatzen hasi bezain azkar eduki zituzten lehenengo arazoak , batez ere Gui�azuk .",PROPN VERB VERB ADV ADV VERB AUX ADJ NOUN PUNCT NUM CCONJ PROPN PUNCT

train-s3180,"Euskaltzaindiak deituta , euskararen Inguruko "" konklabea "" egin zen 1994ko urriaren 3tik 7ra .",PROPN VERB PUNCT NOUN ADP PUNCT NOUN PUNCT VERB AUX NUM NOUN NUM NUM PUNCT

train-s3181,Arteszenak egin duen hirugarren ekoizpen honek nazien garaian Alemaniako gorabeherak bizitzen dituen aktore baten goraldia eta portaera kontatzen ditu etikari buruzko hausnarketa eginez .,PROPN VERB AUX ADJ NOUN DET NOUN NOUN PROPN NOUN VERB AUX NOUN NUM NOUN CCONJ NOUN VERB AUX NOUN ADP NOUN VERB PUNCT

train-s3182,"Horiez gain , ordea , Joxe Azurmendi filosofoak egin du hitzaurrea , besteak beste , El Hombre Cooperativo .",DET ADP PUNCT CCONJ PUNCT PROPN PROPN NOUN VERB AUX NOUN PUNCT DET DET PUNCT X PROPN PROPN PUNCT

train-s3183,"Zine izarra edo Tourreko garailea bailitzan hartu zuten argazkilariek aurrena , eta , kazetariek , gero , David Etxebarria .",NOUN NOUN CCONJ PROPN NOUN VERB VERB AUX NOUN ADJ PUNCT CCONJ PUNCT NOUN PUNCT ADV PUNCT PROPN PROPN PUNCT

train-s3184,Lampreko Pietro Algeriren hitzak ez ziren gozoagoak izan .,PROPN PROPN PROPN NOUN PART AUX ADJ AUX PUNCT

train-s3185,"Oraindik ere Realeko jokalaria da , baina Galatassaray eta Reala negoziatzen ari dira .",ADV CCONJ PROPN NOUN AUX PUNCT CCONJ PROPN CCONJ PROPN VERB AUX VERB PUNCT

train-s3186,"Europako Batzordeak , berriz , beste modu bat aholkatu zuen urtarrilean herritar kopuruarekiko proportzionaltasuna lortzeko :",PROPN NOUN PUNCT CCONJ PUNCT DET NOUN NUM VERB AUX NOUN NOUN NOUN NOUN VERB PUNCT

train-s3187,"- "" El Vergel "" egoitzako sukaldeko buruari esleitutako lanpostuko osagarria , gaur egun plantila organikoan esleitua daukanari gehituko zaio .",PUNCT PUNCT PROPN PROPN PUNCT NOUN NOUN NOUN VERB NOUN NOUN PUNCT ADV ADV NOUN ADJ VERB VERB VERB AUX PUNCT

train-s3188,Gayssot mintzo zen zenbait ordu lehen La Hagueko portutik 35 kilometro iparraldean hondatu egin zen Ievoli Sun kimikagai itsasontziak sortutako egoeraz .,PROPN NOUN AUX DET NOUN ADJ PROPN PROPN NOUN NUM NOUN NOUN VERB VERB AUX PROPN PROPN NOUN NOUN VERB NOUN PUNCT

train-s3189,Jabier Etxebarrieta orain 2 urte Euskal Mendizale Federakundeko partaide egin zen .,PROPN PROPN ADV NUM NOUN NOUN NOUN NOUN NOUN VERB AUX PUNCT

train-s3190,"Lehen arrazoia Tourra irabazi izana bada ere , ez da besteen gainetik jarri dituen bakarra .",ADJ NOUN ADJ VERB AUX AUX CCONJ PUNCT PART AUX DET ADP VERB AUX ADJ PUNCT

train-s3191,"Turkiarrak belaunean "" min pixka bat "" duela onartu zuen , baina min hori "" jasangarria "" dela gaineratu zuen .",NOUN NOUN PUNCT NOUN DET NUM PUNCT VERB VERB AUX PUNCT CCONJ NOUN DET PUNCT ADJ PUNCT AUX VERB AUX PUNCT

train-s3192,( Urrunean Kalophainen oinaze-oihua entzuten da erortzean .,PUNCT ADJ PROPN NOUN VERB AUX VERB PUNCT

train-s3193,Kosovoko hauteskundeez Chiracek uste du beharrezkoak zirela albaniar moderatuek botereari heltzea ; Putinek goizegi izan zirela .,PROPN NOUN PROPN NOUN VERB ADJ AUX NOUN VERB NOUN VERB PUNCT PROPN ADV VERB AUX PUNCT

train-s3194,"Bi agintariek ekainaren 14an egin zuten goi bilera Piongiangen , Ipar Koreako hiriburuan , eta ituna izenpetu zuten .",NUM NOUN NOUN NUM VERB AUX NOUN NOUN PROPN PUNCT NOUN PROPN NOUN PUNCT CCONJ NOUN VERB AUX PUNCT

train-s3195,"Beraz , 40tik gora dira azken egunotako oldarraldiaren biktimak .",CCONJ PUNCT NUM ADP VERB ADJ NOUN NOUN NOUN PUNCT

train-s3196,"Aipatu epean zehar , BHI-129/95-P05-A espedientea , aztertua izan dadin guztion esku egongo da Bilboko Errekalde Zumarkaleko 30. zenbakiko 5. eta 6. solairuetan .",VERB NOUN ADP PUNCT NOUN NOUN PUNCT VERB AUX AUX DET NOUN VERB AUX PROPN PROPN PROPN ADJ NOUN ADJ CCONJ ADJ NOUN PUNCT

train-s3197,"Jauregiren irudiko , "" legegintzaldi honetan ez dago EAJrekin elkar ulertzeko aukerarik , baina hauteskundeen ostean guztia da posible "" .",PROPN ADJ PUNCT PUNCT NOUN DET PART VERB PROPN PRON VERB NOUN PUNCT CCONJ NOUN ADP DET VERB ADJ PUNCT PUNCT

train-s3198,"Azken torneoetan ez da gaindiezina izan , eta borrokatzeko gogo gutxiagorekin agertu da .",ADJ NOUN PART AUX ADJ AUX PUNCT CCONJ VERB NOUN DET VERB AUX PUNCT

train-s3199,Sozialistek egun gutxitan ahaztu dute elkarrizketaren aldeko mezua eta PPk bidalitako zazpi galderen inguruan akordio bat bilatzeko prest daude .,ADJ NOUN DET VERB AUX NOUN ADP NOUN CCONJ PROPN VERB NUM NOUN ADP NOUN NUM VERB ADV VERB PUNCT

train-s3200,Israelen alde espiatzeaz akusatutako 12 lagun espetxera zigortu dituzte Iranen .,PROPN ADP VERB VERB NUM NOUN NOUN VERB AUX PROPN PUNCT

train-s3201,Espainiako Erregearen Gabonetako mezua ETBn emateko legez besteko proposamena egin du PPk .,PROPN NOUN PROPN NOUN PROPN VERB NOUN DET NOUN VERB AUX PROPN PUNCT

train-s3202,"ABEL Onandik gizonezkoetan , eta Maika Aristegik emakumezkoetan irabazi zuten igandean Aizarnazabalen egin zen Euskal Herriko Lokotx Bilketaren Txapelketa .",PROPN PROPN NOUN PUNCT CCONJ PROPN PROPN NOUN VERB AUX NOUN PROPN VERB AUX PROPN NOUN NOUN NOUN NOUN PUNCT

train-s3203,"Sa Pintok ezin izan zuen lehen dendoraldian jokatu , UEFAk urtebetez zigortu baitzuen Artur Jorge Portugalgo hautatzaileari jotzeagatik .",PROPN PROPN NOUN VERB AUX ADJ NOUN VERB PUNCT PROPN NOUN VERB AUX PROPN PROPN PROPN NOUN VERB PUNCT

train-s3204,"Berlingo Harresia behera bota zen azaroaren 9an , eta AED ere hasi zen erortzen .",PROPN NOUN NOUN VERB AUX NOUN NUM PUNCT CCONJ PROPN CCONJ VERB AUX VERB PUNCT

train-s3205,""" Proiektuaren barrutik , ikuspegi kritiko batekin aztertu behar dugu hau guztia , baina horretarako beharrezkoa da oinarrizko pentsamendua zertan datzan ikustea "" .",PUNCT NOUN ADP PUNCT NOUN ADJ NUM VERB NOUN VERB DET DET PUNCT CCONJ DET ADJ AUX ADJ NOUN DET VERB VERB PUNCT PUNCT

train-s3206,"Klubek baztertu egin dute Lehen Maila irailaren 3an hastea , bezperan Espainiako selekzioak Bosnia-Herzegovinaren aurka jokatu behar duelako .",NOUN VERB VERB AUX ADJ NOUN NOUN NUM VERB PUNCT NOUN PROPN NOUN PROPN ADP VERB NOUN VERB PUNCT

train-s3207,"Djukanovicen gobernua saiatu zen Jugoslaviako Federazioa berrantolatzen , baina negoziazioek ez zuten fruiturik eman eta autodeterminazio erreferenduma egiteko aukerari eusten dio .",PROPN NOUN VERB AUX PROPN NOUN VERB PUNCT CCONJ NOUN PART AUX NOUN VERB CCONJ NOUN NOUN VERB NOUN VERB AUX PUNCT

train-s3208,"Bertze zenbait kidek bezala , Ingalaterrara heldu aurretik ( Arsenalen dabil egun ) Italian Juventusen aritu zen .",DET DET NOUN ADP PUNCT PROPN VERB NOUN PUNCT PROPN VERB ADV PUNCT PROPN PROPN VERB AUX PUNCT

train-s3209,"Oraintxe bertan gustura nago egindako lanarekin , baina gustatuko zitzaidakeen nire taldekideak pixka bat aurrerago bukatu izan balute .",ADV ADV ADV VERB VERB NOUN PUNCT CCONJ VERB AUX PRON NOUN NOUN NUM ADV VERB AUX AUX PUNCT

train-s3210,"Bidasoaren bi aldeetan bildutako garraiolari gehienak portugaldarrak ziren eta kexu ziren , grebak haiengan izandako eragina zela eta .",PROPN NUM NOUN VERB NOUN DET NOUN AUX CCONJ ADV VERB PUNCT NOUN DET VERB NOUN VERB CCONJ PUNCT

train-s3211,"Azken urteotan behin eta berriro ikusi dugu , han eta hemen , tropeletik hanka egiten , helmugara inor baino lehen heltzeko itxaropenarekin .",ADJ NOUN ADV CCONJ ADV VERB AUX PUNCT ADV CCONJ ADV PUNCT NOUN NOUN VERB PUNCT NOUN PRON X ADV VERB NOUN PUNCT

train-s3212,"Horren ondoren protestak izan ziren Europa , Goreren kanpaina bulego eta Etxe Zuritik , halako portaerak EEBBen eragina eta NATOren sendotasun bera ere arriskuan jarriko lituzkeela esanda .",DET ADP NOUN VERB AUX PROPN PUNCT PROPN NOUN NOUN CCONJ NOUN ADJ PUNCT ADJ NOUN PROPN NOUN CCONJ PROPN NOUN DET CCONJ NOUN VERB AUX VERB PUNCT

train-s3213,"Tropelak 146 kilometroko ibilbidea osatu beharko du , eta tartean lau mendate , bat hirugarren mailakoa eta hiru bigarrenekoak .",NOUN NUM NOUN NOUN VERB VERB AUX PUNCT CCONJ NOUN NUM NOUN PUNCT NUM ADJ NOUN CCONJ NUM NOUN PUNCT

train-s3214,- Eta Amsterdameko Taldea tartean dabil .,PUNCT CCONJ PROPN NOUN ADV VERB PUNCT

train-s3215,Vietnam eta atzerriko langile ugari ari da lanean uholdeek kaltetutakoei laguntzeko .,PROPN CCONJ NOUN NOUN DET AUX VERB NOUN NOUN VERB VERB PUNCT

train-s3216,"EKAINEAN hasitako bideari jarraiki , astelehenean Soraluzen EAJk eta EAk EH udaleko gobernu batzordetik kanporatu zuten .",NOUN VERB NOUN VERB PUNCT NOUN PROPN PROPN CCONJ PROPN PROPN NOUN NOUN NOUN VERB AUX PUNCT

train-s3217,"norbait hiltzeari , noski , baimenik gabeko bizitzaren amaiera esaten zaio .",PRON VERB PUNCT ADV PUNCT NOUN ADP NOUN NOUN VERB AUX PUNCT

train-s3218,FUTURCOM EUSKADI 2000 izeneko teknologia azokaren lehenengo ekitaldia izango da Bilboko Nazioarteko Erakustazokan bihartik larunbatera bitartean .,PROPN PROPN NUM NOUN NOUN NOUN ADJ NOUN VERB AUX PROPN ADJ NOUN ADV NOUN ADP PUNCT

train-s3219,"Jokatzeko prest nago , baina belauna oraindik ez dut erabat ongi .",VERB ADV VERB PUNCT CCONJ NOUN ADV PART VERB ADV ADV PUNCT

train-s3220,"Tropelean gogor aritu ziren esprinterren taldeak gasteiztarra harrapatzeko , baina atzo ez .",NOUN ADV VERB AUX NOUN NOUN NOUN VERB PUNCT CCONJ ADV PART PUNCT

train-s3221,"Orain pare bat urtera arte emakumeak hil egiten ziren , azterketa ginekologikorik ez zutelako .",ADV DET NUM NOUN ADP NOUN VERB VERB AUX PUNCT NOUN ADJ PART VERB PUNCT

train-s3222,"Badakizu , hemen ez dute nahi inork bere burua aparkalekuko bosgarren pisutik kalera bota dezan .",VERB PUNCT ADV PART VERB NOUN PRON DET NOUN NOUN ADJ NOUN NOUN VERB AUX PUNCT

train-s3223,Musulmanek kristauei eraso zieten eta 100dik gora lagun hil ziren .,NOUN NOUN NOUN AUX CCONJ NUM ADP NOUN VERB AUX PUNCT

train-s3224,"Ez zen Euskaltel taldearen baja bakarra izan , Les Planes mendatean behera I�igo Chaurreau eta Traversoni erori ziren - eta .",PART AUX PROPN NOUN NOUN ADJ VERB PUNCT PROPN PROPN NOUN ADP PROPN PROPN CCONJ PROPN VERB AUX PUNCT CCONJ PUNCT

train-s3225,"Washingtongo Gobernuko Estatu Departamenduko bozeramaile Philip Reekerrek astelehenean esan zuenez , Peruko bozak ez dira baliagarriak .",PROPN NOUN NOUN NOUN NOUN PROPN PROPN NOUN VERB AUX PUNCT PROPN NOUN PART AUX ADJ PUNCT

train-s3226,10-11 erakusten zuen markagailuak Tirapu eta Errandonearen alde .,NUM VERB AUX NOUN PROPN CCONJ PROPN ADP PUNCT

train-s3227,""" Euskadiren alde hiltzen naiz "" .",PUNCT PROPN ADP VERB AUX PUNCT PUNCT

train-s3228,"Kursk urpekoaren aurrealdean ari dira zuloa egiten murgilariak , gorpuak ateratzeko ahaleginean .",PROPN NOUN NOUN AUX VERB NOUN VERB NOUN PUNCT NOUN VERB NOUN PUNCT

train-s3229,"Nafarroako erdialdean eta hegoaldean , gutxi bada ere , oraindik erabiltzen da zanbonba arrunta zarata ateratzeko eta kantuaren erritmo lagungarritzat .",PROPN NOUN CCONJ NOUN PUNCT ADV AUX CCONJ PUNCT ADV VERB AUX NOUN ADJ NOUN VERB CCONJ NOUN NOUN ADJ PUNCT

train-s3230,"EAJri "" ETA eta haren biktimen arteko ekidistantzia "" bilatzea egotzi zion .",PROPN PUNCT PROPN CCONJ DET NOUN ADP NOUN PUNCT VERB VERB AUX PUNCT

train-s3231,"Javi Moreno eta Jordi Cruyff ari dira nabarmentzen Liga hasiera honetan , baina talde bezala dute batik bat indarra .",PROPN PROPN CCONJ PROPN PROPN AUX VERB VERB NOUN NOUN DET PUNCT CCONJ NOUN ADP VERB NUM NUM NOUN PUNCT

train-s3232,"Baina bere tokia badu dialektologian eta antzerkian , pastoralari esker .",CCONJ DET NOUN VERB NOUN CCONJ NOUN PUNCT NOUN ADP PUNCT

train-s3233,"Bestalde , 600dik gora dira dagoeneko zaurituak .",CCONJ PUNCT NUM ADP AUX ADV VERB PUNCT

train-s3234,"Derbian sekulako giroa egongo da Mendizorrotzan , Alavesen alde eta Athleticen aurka .",NOUN ADJ NOUN VERB AUX PROPN PUNCT PROPN ADP CCONJ PROPN ADP PUNCT

train-s3235,"DUELA lau egunetik itsasoan galduta dago Indonesiako Moluketako probintziako ferry bat , eta haren inguruan albiste kontrajarriak zabaldu ziren atzo .",VERB NUM NOUN NOUN VERB AUX PROPN PROPN NOUN NOUN NUM PUNCT CCONJ DET ADP NOUN VERB VERB AUX ADV PUNCT

train-s3236,"Elorrietak zenbait aldiz aipatu zituen bi sindikatu hauek bere hitzaldian , batasun sindikala zergatik ez den posible azaltzeko .",PROPN DET NOUN VERB AUX NUM NOUN DET DET NOUN PUNCT NOUN ADJ ADV PART VERB ADJ VERB PUNCT

train-s3237,"Alderdiko iturrien arabera , ordea , Moskura joateko prest egongo lizateke Kostunica .",NOUN NOUN ADP PUNCT CCONJ PUNCT PROPN VERB ADV VERB AUX PROPN PUNCT

train-s3238,"Adierazpen askatasunaren kontrako "" eraso garbia "" da ebazpen hori , Amnistiaren Aldeko Batzordeen ustez , eta Jaime Mayor Orejaren irizpideak direla salatu dute , epaile batena izan ordez .",NOUN NOUN ADP PUNCT NOUN ADJ PUNCT AUX NOUN DET PUNCT NOUN NOUN NOUN ADV PUNCT CCONJ PROPN PROPN PROPN NOUN VERB VERB AUX PUNCT NOUN NUM VERB ADV PUNCT

train-s3239,"BASKONIAK bere indarrak neurtzeko aukera paregabea du gaur Zurbaoko pabilioian , Kinder talde italiarra izango baitu aurrez aurre .",PROPN DET NOUN VERB NOUN ADJ VERB ADV PROPN NOUN PUNCT PROPN NOUN ADJ VERB AUX ADV NOUN PUNCT

train-s3240,"Astean zehar egindako entrenamenduetan , Ivan Alonso titularrekin batera jarri du Manek eta gainera , Balmasedakoa uruguaiarraren oso gainean egon da uneoro .",NOUN ADP VERB NOUN PUNCT PROPN PROPN NOUN ADP VERB AUX NOUN CCONJ CCONJ PUNCT NOUN NOUN ADV ADP VERB AUX ADV PUNCT

train-s3241,"Zenbait etapen aurrean izaten saiatu arren , orain artean ez dute fruiturik jaso .",DET NOUN ADP VERB VERB CCONJ PUNCT ADV ADP PART AUX NOUN VERB PUNCT

train-s3242,"Lehenengo zatian urduri aritu ondoren , zurigorriek itxuraldaketa izan zuten bigarren zatian , eta mendean hartu zuten Zaragoza .",ADJ NOUN ADJ VERB ADV PUNCT ADJ NOUN VERB AUX ADJ NOUN PUNCT CCONJ ADV VERB AUX PROPN PUNCT

train-s3243,"- Ez nian sekulan halakorik usteko , Jean Luc .",PUNCT PART AUX ADV ADJ VERB PUNCT PROPN PROPN PUNCT

train-s3244,"Zortzi silaba horiekin moldatzen gara bertsolariok herri batetik aldegiterakoan , ezer berririk bururatzen ez bazaigu .",NUM NOUN DET VERB AUX NOUN NOUN NUM NOUN PUNCT PRON ADJ VERB PART AUX PUNCT

train-s3245,Gainontzeko zaurituetatik batzuk oso egoera larrian daude eta litekeena da baten bat hiltzea .,ADJ VERB DET ADV NOUN ADJ VERB CCONJ VERB AUX NUM NUM VERB PUNCT

train-s3246,"David Trezeguet aurrelaria Juventusek fitxatu du Monaco taldetik , eta haren lekua betetzeko Tore Andre Flo norvegiarra nahi dute Frantziako Ligako txapeldunek .",PROPN PROPN NOUN PROPN VERB AUX PROPN NOUN PUNCT CCONJ DET NOUN VERB PROPN PROPN PROPN ADJ NOUN VERB PROPN NOUN NOUN PUNCT

train-s3247,"Asteazkenean , Greziaren aurkako gerraren amaieraren urteurrenean , Kivrikoglu jeneralak bere ohiko isiltasuna hautsi eta honakoa esan zuen :",NOUN PUNCT PROPN ADP NOUN NOUN NOUN PUNCT PROPN NOUN DET ADJ NOUN VERB CCONJ ADJ VERB AUX PUNCT

train-s3248,Ivanovic pozik agertu zen atzo Breoganen kontra garaipean lortu ostean .,PROPN ADV VERB AUX ADV PROPN ADP NOUN VERB NOUN PUNCT

train-s3249,"PAISLEYREN helburua David Trimble lehen ministroaren UUP alderdi unionista nagusiaren kontraesanak azpimarratzea da , eta era horretara , hurrengo hauteskundeetan alderdi unionista nagusia bilakatzea .",PROPN NOUN PROPN PROPN ADJ NOUN PROPN NOUN ADJ ADJ NOUN VERB AUX PUNCT CCONJ NOUN DET PUNCT ADJ NOUN NOUN ADJ ADJ VERB PUNCT

train-s3250,"Haren osasuna aztertu dute , eta estupefazienteen aurkako errehabilitazioa zein klinikatan egin erabakiko dute .",DET NOUN VERB AUX PUNCT CCONJ NOUN ADP NOUN DET NOUN VERB VERB AUX PUNCT

train-s3251,"Don King saiatuko da EEBBetara eramaten , baina Savon ongi bizi da Kuban , eta ez lioke iraultzari halakorik egingo .",PROPN PROPN VERB AUX PROPN VERB PUNCT CCONJ PROPN ADV ADJ VERB PROPN PUNCT CCONJ PART AUX NOUN ADJ VERB PUNCT

train-s3252,Seguru hark egin behar zion proposamenak ez zuela bere ohizko bezeroek egiten zizkiotenekin zerikusirik .,ADV DET VERB NOUN VERB NOUN PART VERB DET ADJ NOUN VERB AUX NOUN PUNCT

train-s3253,"Haren ustez , sarri jaurtitzearen ondorioa da .",DET NOUN PUNCT ADV VERB NOUN AUX PUNCT

train-s3254,"Batzuek , egungo instituzioei muzin egitea leporatu diote , beste batzuk demokrazia eta legearen kontra jotzea , gehienek mamu sezesionista edo independentziaren beldurra astindu dute .",DET PUNCT ADJ NOUN NOUN VERB VERB AUX PUNCT DET DET NOUN CCONJ NOUN ADP VERB PUNCT DET NOUN ADJ CCONJ NOUN NOUN VERB AUX PUNCT

train-s3255,Ipar eta Hego Koreak komunikatu bateratua argitaratu dute elkarlaguntza sendotuko dutela esanez .,NOUN CCONJ NOUN PROPN NOUN VERB VERB AUX NOUN VERB AUX VERB PUNCT

train-s3256,Garai hartako egunkariek ezker muturreko kideen artean diferentziak egon zirela eta beraien arteko enfrentamentuetan hil zirela esan zuen .,NOUN DET NOUN NOUN NOUN NOUN ADP NOUN VERB AUX CCONJ PRON ADP NOUN VERB AUX VERB AUX PUNCT

train-s3257,"Hori galtzen duenean , ez da Josu Urrutia izango .",DET VERB AUX PUNCT PART AUX PROPN PROPN AUX PUNCT

train-s3258,""" Park Chang-yong da nire lagunik onena "" .",PUNCT PROPN PROPN AUX PRON NOUN ADJ PUNCT PUNCT

train-s3259,"Bestalde , jalkitako material horiekin batera arro edo haran sedimentarioetan bizitako animalia eta landare batzuen hondarrak pilatzen dira , harri "" bereziak "" sortaraziz .",CCONJ PUNCT VERB NOUN DET ADP NOUN CCONJ NOUN ADJ ADJ NOUN CCONJ NOUN DET NOUN VERB AUX PUNCT NOUN PUNCT ADJ PUNCT VERB PUNCT

train-s3260,"Gainera , atzo Beto�un egindako lan saioan errekuperazio lanetan aritu zen batik bat Alaves eta ez zen ikusi gaur zer-nolako taldea zelairatu dezakeen .",CCONJ PUNCT ADV PROPN VERB NOUN NOUN NOUN NOUN VERB AUX NUM NUM PROPN CCONJ PART AUX VERB ADV ADJ NOUN VERB AUX PUNCT

train-s3261,""" Bi herrialdeen artean estradizio itun bat badago , pentsatzekoa da estradizioa onartzera doan herrialdeak bere erabakia justifikatuko duela , nazioartean agerian uzten ari delako bere erantzukizuna eta sinesgarritasuna "" .",PUNCT NUM NOUN ADP NOUN NOUN NUM VERB PUNCT VERB AUX NOUN VERB VERB NOUN DET NOUN VERB AUX PUNCT NOUN ADV VERB AUX VERB DET NOUN CCONJ NOUN PUNCT PUNCT

train-s3262,"Guretzat ere komenigarria litzateke irabaztea , baina ez hainbeste .",PRON CCONJ ADJ AUX VERB PUNCT CCONJ PART DET PUNCT

train-s3263,""" Hasieratik erritmo azkarrean korritu da eta helmugara indarrez justu heldu gara .",PUNCT NOUN NOUN ADJ VERB AUX CCONJ NOUN ADV ADJ VERB AUX PUNCT

train-s3264,"Ikasleen pertzeptzioan irakasleek mutilei baino tratu hobea ematen diete neskei , ez baitiete horren segido errieta edo ahakar egiten .",NOUN NOUN NOUN NOUN ADV NOUN ADJ VERB AUX NOUN PUNCT PART AUX ADV X NOUN CCONJ NOUN VERB PUNCT
